EmisCode;PROVINCE;Institution name;District;Alternative Institution name;Legal Status;Practical Status of the institution;Closure data;Sector;Institution Type;Institution Phase;LandOwnership;Ex-education Department;Circuit;Registration date;Street name and sumber;City/Town;Postal Code;SA POST OFFICE VILLAGE;P O BOX;Private bag;Post office;Postal Code;TelCode1;Telephone1;TelCode2;Telephone2;EMail;EmailAlt;LONGITUDE;LATITUDE;GIS SOURCE;GIS last updated date;District municipality;Local municipality;Urban or rural;PersalPayPoint;PersalComponent;ExamCentreNumber;ExamCentre;Manager title;Managers initials;Manager surname;Institution closure date;Institution closure reason;Demarcation form;Demarcation to;Previous EMIS number;Updated EMIS number;Functions;Quintile;No-fee school status;SNE specialisation;Specialisation
300034206;NC;HOËRSKOOL AGGENEYS;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Mine;;N2;;SOUTH VILLAGE;AGGENEYS;8893;PO BOX 88;PO BOX;SOUTH VILLAGE;AGGENEYS;8893;054;9832371;054;9832371;aggeneyshigh@gmail.com;aggeneyshigh@gmail.com;-29.253641;18.840032;;;;;;347582;971016;2034206;HS AGGENEYS;;;;;;;;;;;;;;
300033206;NC;HANTAM PRIMÊRE SKOOL ;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;N4;;Calvinia;Calvinia;8190;PO BOX 161;PO BOX;Calvinia;Calvinia;8190;027;3411212;083;2296369;principal.hps@hantam.co.za;sekkiehps@hantam.co.za;-31.464903;19.767598;;;;;;347396;123456;;;;;;;;;;;;;;;;
300033402;NC;HOËRSKOOL CALVINIA ;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;;;;CALVINIA;8190;PO BOX 41;PO BOX;;CALVINIA;8190;027;3411242;072;3006122;hoof@calvies.co.za;admin@calvies.co.za;-31.462060;19.779058;;;;;;302020;0;2033402;Hoerskool Calvinia;;;;;;;;;;;;;;
300100778;NC;KUDUMANE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;; K8;;MOTHIBISTAD;SEODING VILLAGE;8474;PO BOX 199;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;053;7737932;083;2796326;kudumanep@gmail.com;kudumanep@gmail.com;-27.395021,;23.433059;;;;;;962264;962264;2100778;Kudumane Primary School;;;;;;;;;;;;;;
300011501;NC;HOER TEGNIESE SKOOL KIMBERLEY ;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F1;;Hadison Park;Kimberley;8306;PRIVATE BAG X6003;PRIVATE BAG X;Hadison Park;Kimberley;8306;053;8613917;082;4920780;;htshoof@telkomsa.net;-28.753514;24.746057;;;;;;203200;203200;2011501;HTS KIMBERLEY THS;;;;;;;;;;;;;;Technical
300031302;NC;HOËRSKOOL NABABEEP;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N2;;NABABEEP;NABABEEP;8265;PO BOX 24;PO BOX;NABABEEP;NABABEEP;8265;027;7138271;000;0000000;nababeephs@gmail.com;letitiasakoor@gmail.com;-29.595011;17.783920;;;;;;312231;504684;2031302;HSNABABEEP;;;;;;;;;;;;;;
300042303;NC;KEIMOES GEKOMBINEERDE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;S2;;KEIMOES;KEIMOES;8860;UPINGTONWEG 1;UPINGTONWEG;KEIMOES;KEIMOES;8860;054;4611207;066;5178982;HSKeimoes@gmail.com;hskfinans@gmail.com;-28.710115;20.982020;;;;;;4361720;970550;2042303;Hoërskool Keimoes;;;;;;;;;;;;;;
300032305;NC;KHARKHAMS GEKOMBINEERDE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;;;Kharkhams;Kharkams;8223;SKOOLSTRAAT 1;SKOOLSTRAAT;Kharkhams;Kharkams;8223;027;1130519;063;5571256;kharkams@gmail.com;annbrink759@gmail.com;-30.362343;17.888109;;;;;;343374;203230;2032305;Kharkams Hoerskool;;;;;;;;;;;;;;
300032202;NC;KHEIS MET LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;;;Kheis;GARIES;8220;PO BOX 57;PO BOX;Kheis;GARIES;8220;027;6522402;079;9728845;kheismprimary01@gmail.com;julenelinks@gmail.com;-30.456415;17.993265;;;;;;58471359;584713;;;;;;;;;;;;;;;;
300100707;NC;KHIBA SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K4;;GAMOPEDI;GAMOPEDI;8480;PO BOX 47;PO BOX;GAMOPEDI;KURUMAN;8480;073;8945729;067;3353782;jskhiba@gmail.com;mokgwaboneatsile@gmail.com;-27.216324;23.223958;;;;;;0007/96129;007/96;2100707;KHIBA SECONDARY SCHOOL;;;;;;;;;;;;;;
300012404;NC;VUYOLWETHU SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F6;;Ipeleng;Kimberley;8345;VUYOLWETHU 205;VUYOLWETHU;Mankurwane;Kimberley;8345;053;8721600;072;9774968;vuyolwethuss@ncdoe.school;vuyolwethuhigh@gmail.com;-28.721317;24,709764;;;;;;74448;970298;2012404;Vuyolwethu High School;;;;;;;;;;;;;;
300011219;NC;KIMBERLEY ISLAMIC SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;F2;;Moghul Park;Kimberley;8301;PO BOX 1218;PO BOX;Kimberley;Kimberley;8300;072;4199563;076;2895391;;rafiektoffar@gmail.com;-28.720447;24.773455;;;;;;;123456;300011219;kIMBERLEY ISLAMIC SCHOOL;;;;;;;;;;;;;;
300100917;NC;LOGOBATE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;MOTHIBISTAD;MOTHIBISTAD;8474;PO BOX 493;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;060;6007461;082;2993322;logobateprimary@ncdoe.schools.za;logobateprimary@gmail.com;-27.171844;23.413440;;;;;;962268;962268;;;;;;;;;;;;;;;;
300034205;NC;LAERSKOOL BRANDVLEI;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;4;;BRANDVLEI;BRANDVLEI;8915;PO BOX 45;PO BOX;BRANDVLEI;BRANDVLEI;8915;054;6030049;078;3130068;lsbhoof@brandvlei.co.za;lsb@hantam.co.za;-30.464860;20.484591;;;;;;309214;309214;300034205;Brandvlei Primary School;;;;;;;;;;;;;;
300041220;NC;PABALLELO PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S1;;PABALLELO;UPINGTON;8801;PO BOX 1186;PO BOX;PABALLELO;UPINGTON;8801;054;0501201;072;5401472;pspaballelo@gmail.com;;-28.436110;21,204823;;;;;;970218;972018;;;;;;;;;;;;;;;;
300100993;NC;MAGONATE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K6;;GAMOKATEDI;GAMOKATEDI VILLAGE;8460;PO BOX 1118;PO BOX;GAMOKATEDI;KURUMAN;8460;072;3539763;072;3539763;magonateps@ncdoe.school.za;magonateps31@gmail.com;-26.74559;23.27957;;;;;;003/961218;003/96;2100993;MAGONATE PRIMARY SCHOOL;;;;;;;;;;;;;;
300101037;NC;MAKOLOKOMENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;;;BATTLEMOUNT ;KURUMAN;8460;PO BOX 965;PO BOX;KURUMAN;KURUMAN;8460;073;1173223;076;8594266;makolokomengps@ncdoe.school.za;makolokomengps@gmail.com;-26.895806;23.716724;;;;;;961353;961353;2100101037;Makolokomeng Primary;;;;;;;;;;;;;;
300101035;NC;MAKHUBUNG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K6;;Heunaar;Kuruman;8460;PO BOX 180;PO BOX;HEUNAAR;Kuruman;8611;072;3176171;072;3166171;makhubungps@ncdoe.school.za;makhubungps@ncdoe.school.za;-26.33519;23.10545;;;;;;961421;961421;2101035;MAKHUBUNG PRIMARY SCHOOL;;;;;;;;;;;;;;
300101011;NC;MAIPHINICKE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K8;;GADIBOE;KURUMAN;8460;PO BOX 2091;PO BOX;GADIBOE;KURUMAN;8460;053;2850954;076;9341208;maiphinickeps@gmail.com;mmaenab@gmail.com;-27.0775;23.29965;;;;;;961234;961234;2101011;Maiphinicke Primary School;;;;;;;;;;;;;;
300010707;NC;NJ HEYNS SPECIAL SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Special Needs Education;Secondary;Govt;;1;;Monument Heights;Kimberley;8301;PRIVATE BAG XX5011;PRIVATE BAG X;Monument Heights;Kimberley;8300;053;8328915;053;8328915;;admin@njheyns.co.za;-28.767514           ;24.760260;;;;;;202600;970278;2010707;NJ HEYNS SCHOOL;;;;;;;;;;;;;;Technical
300101553;NC;OBONTSE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K2;;MOTHIBISTAD;KURUMAN;8474;PO BOX 277;PO BOX;MOTHIBISTAD;KURUMAN;8474;066;1602583;069;2568621;obontseps@gmail.com;loratog1@gmail.com;-27.437505;23.694940;;;;;;961393;961393;2101553;OBONTSE PRIMARY SCHOOL;;;;;;;;;;;;;;
300034210;NC;ST ANNES  LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;N2;;MELKBOSRAND;ONSEEPKANS;8892;PO BOX 63;PO BOX;MELKBOSRAND;ONSEEPKANS;8892;083;7652659;083;5095361;st.annesl@ncdoe.school.za;stannesps7@gmail.com;-28.7464;19,31899;;;;;;5350090;971001;;;;;;;;;;;;;;;;
300041212;NC;OLYVENHOUTSDRIFT INTERMEDIËR;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S4;;LOUISVALE ROAD;UPINGTON;8801;PRIVATE BAG X453;PRIVATE BAG X;LOUISVALE ROAD;UPINGTON;8800;054;0501179;082;9006806;olyvenhoutsdriftprimary@gmail.com;olyvenhoutsdriftprimary@gmail.com;-28.47817;21.27176;;;;;;370193;970526;;;;;;;;;;;;;;;;
300042214;NC;PRIMÊRE SKOOL OP DIE VOORPOS;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S1;;;UPINGTON;8801;PRIVATE BAG X5876;PRIVATE BAG X;;UPINGTON;8800;054;3321731;;;Voories1@opdievoorpos.co.za;admin1@opdievoorpos.co.za;-28.456411;21.244874;;;;;;4;361410;;;;;;;;;;;;;;;;
300017208;NC;REALEBOGA INTERMEDIATE SCHOOL;Frances Baard;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F1;;Hartsvallei;Jankemdorp;8534;PO BOX 519;PO BOX;Jankemdorp;Jankempdorp;8550;081;3786514;072;3029516;realebogais@jenny.co.za;realebogaps@ncdoe.school.co.za;-28.02456;24.69829;;;;;;75323;970438;2017208;Realeboga Intermediate School;;;;;;;;;;;;;;
300101812;NC;REITEMOGETSE PRIMARY  SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;k4;;Gasehubane ;MOTHIBISTAD;8474;PO BOX 103;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;083;2981944;083;2981944;sataunyane@yahoo.com;dorothykgape@gmail.com;-27.278117;23.27415;;;;;;961304;961304;;Reitemogetse Primary School;;;;;;;;;;;;;;
300022303;NC;HOËRSKOOL THERON;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P4;;;BRITSTOWN;8782;PO BOX 32;PO BOX; ;BRITSTOWN;8782;053;0040375;060;6170244;highschooltheron535@gmail.com;;-30.58601;23.50341;;;;;;410500;410500;2022303;THERON HIGH SCHOOL;;;;;;;;;;;;;;
300101851;NC;ROBANYANE TOTO II PRIMARY SCHOOL ;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K3;;BATLHAROS;KURUMAN;8460;PRIVATE BAG X103;PRIVATE BAG X;MOTHIBISTAD;KURUMAN;8474;053;7741002;076;2723175;robanyanetoto2@yahoo.com;baakwalanyathatayaone@gmail.com;-27.311867;23.341683;;;;;;961247;961247;20101851;ROBANYANE TOTO II PRIMARY SCHOOL;;;;;;;;;;;;;;
300011220;NC;RYVA ACADEMY OF LEARNING;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;F1;;New Park;Kimberley;8301;9 MILKWOOD PLACE, 11TH AVENUE 9;9 MILKWOOD PLACE, 11TH AVENUE;Melkbosstrand;Cape Town;7441;066;5569189;066;5569189;ryvaacademy@gmail.com;markmark1funkybunch@hotmail.com;-28,751125;24,756014;;;;;;;;;;;;;;;;;;;;;;;
300017223;NC;ROLIHLAHLA INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F3;;Ikhutseng;Warrenton;8530;PO BOX 442;PO BOX;;Warrenton;8530;065;9656968;065;9656968;rolihlahlais@ncdoe.school.za;rolihlahlais@gmail.com;-28.131005;24,850589;;;;;;225350;970450;2017223;ROLIHLAHLA INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300031305;NC;SACRED HEART RC PRIMARY SCHOOL ;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;N2;;NABABEEP;NABABEEP;8265;PO BOX 138;PO BOX;NABABEEP;NABABEEP;8265;083;7639675;083;7639675;sacredheartl@ncdoe.school.za;sacredheartrcprimnababeep@gmail.com;-29.5906;17.78214;;;;;;347035;0;;;;;;;;;;;;;;;;
300017407;NC;TLHOMELANG HIGH SCHOOL;Frances Baard;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F2;;Mankurwane;Kimberley;8345;PO BOX 829;PO BOX;Mankurwane;Kimberley;8301;053;0501019;063;5637734;velababentsele@gmail.com;floorsno2@gmail.com;-28.72185;24.75992;;;;;;970308;970308;2017407;Floors No. 2 High School;;;;;;;;;;;;;;
300015401;NC;HOËRSKOOL DIAMANTVELD;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F3;;Memorial Weg Gebied;Kimberley;8301;PRIVATE BAG X6061;PRIVATE BAG X;Kimberley;Kimberley;8300;053;8331528;073;1670024;admin@diamantveld.co.za;skoolhoof@diamantveld.co.za;-28.75058;24.77206;;;;;;210203;970372;2015401;Hoërskool Diamantveld;;;;;;;;;;;;;;
300016208;NC;LAERSKOOL EUREKA KIMBERLEY;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F2;;Hadison Park,;Kimberley;8306;Klisserweg,;Klisserweg;Hadison Park,;Kimberley,;8306;087;3105310;087;3105310;admin@eurekalaerskool.co.za;krediteure@eurekalaerskool.co.za;-28.754201;24.74314;;;;;;16208;16208;;;;;;;;;;;;;;;;0
300011401;NC;FLOORS HIGH SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F1;;Florianville;Kimberley;8301;STOKROOS 9;STOKROOS;Florianville;Kimberley;8301;053;8711013;083;9871981;floorshs@gmail.com;royfredericks@ymail.com;-28.72248;24.76031;;;;;;225390;225390;2011401;Floors High School;;;;;;;;;;;;;;
300102261;NC;TSINENG PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K1;;MOTHIBISTAD;KURUMAN;8460;PO BOX 431;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;072;5171760;082;5850912;tsinengprimaryschool@gmail.com;morapediniccah@gmail.com;-27.08727;23.08167;;;;;;961253;961253;2102261;TSINENG PRIMARY SCHOOL;;;;;;;;;;;;;;
300043229;NC;UITSIG  PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;S3;;Groblershoop;Groblershoop;8850;PO BOX 172;PO BOX;Opwag;Groblershoop;8850;054;8330726;061;6411743;uitsigps@gmail.com;mullerrachel27@gmail.com;-28.845971;21,976034;;;;;;376973;970543;;;;;;;;;;;;;;;;
300042402;NC;PABALLELO HIGH SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;S2;;Paballelo;Upington;8801;PO BOX 2873;PO BOX;Paballelo;UPINGTON;8800;054;3322765;066;5789591;paballelo@gmail.com;gudulamoses@gmail.com;-28.436313;21,213462;;;;;;361030;973610;2042402;Paballelo high school;;;;;;;;;;;;;;
300024223;NC;Elior Akademie;PIXLEY-KA-SEME;;Formally Opened;Operational;;Independent;Ordinary School;Primary;NULL;;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7070;0788469933;NULL;NULL;NULL;eliorakademie@gmail.com;NULL;-31,40494;23,12063;;;;;;NULL;NULL;NULL;NULL;;;;;;;;;;;;;;NULL
300013402;NC;VAALRIVIER HOëRSKOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;970328;;Barkly West;Barkly West;8375;PO BOX 53;PO BOX;Barkly West;Barkly West;8375;053;5310639;082;3591147;;vaalrivierfb@gmail.com;-28.53702;24.51669;;;;;;212236;435187;300013402;Hoërskool Vaalrivier;;;;;;;;;;;;;;
300011207;NC;MONTSHIWA PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F4;;Galeshewe;Kimberley;8301;PO BOX 8022;PO BOX;Galeshewe;Kimberley;8301;053;8741112;082;2530224;montshiwaprimaryschool@gmail.com;lesegosethibang@gmail.com;-28.715044;24.743435;;;;;;74412;970268;2011207;MONTSHIWA PRIMARY SCHOOL;;;;;;;;;;;;;;
300016203;NC;GROENPUNT PRIMARY;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F7;;Greenpoint;Kimberley;8315;PO BOX 10178;PO BOX;Beaconsfield;Kimberley;8315;053;0505144;084;8116708;groenpunt73@gmail.com;1principalmatters@gmail.com;-28.778732;24.772139;;;;;;225250;970399;300016203;GROENPUNT PRIMARY SCHOOL;;;;;;;;;;;;;;
300043303;NC;KAKAMAS INTERMEDIATE SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;S4;;LANGVERWAG;KAKAMAS;8870;PO BOX 450;PO BOX;LANGVERWAG;KAKAMAS;8870;073;2798060;073;2798060;;hs.kakamas@gmail.com;-28.791398;20.629895;;;;;;373397;970590;2043303;Hoërskool Kakamas;;;;;;;;;;;;;;
300012203;NC;FLOORS NORTH PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F2;;Florianville;Florianville;8301;MAPLE ROAD 0;MAPLE ROAD;Kimberley;Kimberley;8301;053;8741271;061;9170426;fnps1952@gmail.com;asph14.mn70@gmail.com;-28.71485;24.76537;;;;;;225140;642974;2012203;FLOORS NORTH PRIMARY SCHOOL;;;;;;;;;;;;;;
300032302;NC;FJ SMIT (NGK) GEKOMBINEERDE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Combined;Church;;3;;Komaggas;KOMAGGAS;8242;PO BOX 35;PO BOX;KOMAGGAS;KOMAGGAS;8242;027;8211990;061;2606614;fjsmit@lantic.net;diergaardtpatrick@gmail.com;-29.79717;17.4865;;;;;;346969;504779;2032302;FJ SMIT INTERMEDIêRE SKOOL;;;;;;;;;;;;;;
300041101;NC;VOORBEREIDINGSKOOL FANIE MALAN;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S1;;UPINGTON;UPINGTON;8801;PO BOX 190;PO BOX;UPINGTON;UPINGTON;8800;054;3311819;082;8244951;vsfaniemalan@lantic.net;hoofvsfaniemalan@lantic.net;-28.45646;21.24309;;;;;;361270;970509;;;;;;;;;;;;;;;;
300034301;NC;AGGENEYS LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;N2;;aggeneys;AGGENEYS;8893;PO BOX 98;PO BOX;AGGENEYS;AGGENEYS;8893;054;9832311;083;4480378;aggeneysls@gmail.com;aggeneysls@gmail.com;-29.236723;18.842289;;;;;;350030;971022;;;;;;;;;;;;;;;;
300033301;NC;HOËRSKOOL FRASERBURG;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N4;;Fraserburg;Fraserburg;6960;PO BOX 7;PO BOX;Fraserburg;Fraserburg;6960;023;7411093;083;3095898;fraserburgh@ncdoe.school.za;hsfhoof@rante.co.za;-31,915077;21,51343;;;;;;0005/31221;970969;2033301;Dept. van Onderwys-Kimberley;;;;;;;;;;;;;;
300100394;NC;GAHOHUWE  INTERMEDIATE  SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K7;;DITHAKONG;KURUMAN;8604;PO BOX 7008;PO BOX;DITHAKONG;KURUMAN;8604;076;7262798;072;6698471;gahohuwe.interschool@gmail.com;gahohuwe.interschool@gmail.com;-27.112572;23.882242;;;;;;961419;961419;2100394;Gahohuwe Intermediate school;;;;;;;;;;;;;;
300100402;NC;GAMASEGO PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K2;;GAMASEPA;KURUMAN;8474;PO BOX 544;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;079;1849258;079;1849258;gamasegops@ncdoe.schools;sitholeharry@yahoo.com;-27.532559;23.734262;;;;;;962259;962259;2100402;GAMASEGO PRIMARY SCHOOL;;;;;;;;;;;;;;
300100441;NC; GLEN RED PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K2;;GLEN RED;GLEN RED VILLAGE;8600;PO BOX 2354;PO BOX;VRYBURG;GLEN RED VILLAGE;8600;063;6022472;072;3397368;glenredprimary@gmail.com;glenredprimary@gmail.com;-26.972234;23.910367;;;;;;007/961354;007/96;2100641;Glen Red Primary School;;;;;;;;;;;;;;
300100387;NC;GADIBOE MIDDLE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K8;;KURUMAN;KURUMAN;8460;PO BOX 949;PO BOX;KURUMAN;KURUMAN;8460;076;2119192;076;2119192;gadiboemiddleschool@gmail.com;bantsheng79@gmail.com;-27.075084;23.295220;;;;;;961297;796;2100387;Gadiboe Intermediate School;;;;;;;;;;;;;;
300101373;NC;MORALADI PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;BATLHAROS;KURUMAN;8476;PO BOX 6007;PO BOX;BATLHAROS;KURUMAN;8476;068;5265739;082;7091116;moraladi@ncdoe.school.za;moraladi.primary@gmail.com;-27.329967;23.358283;;;;;;396134;396134;2101373;Moraladi Primary School;;;;;;;;;;;;;;
300032212;NC;FRASERBURG AKADEMIE;NAMAKWA;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;N4;;;FRASERBURG;6960;CILLIERS 27;CILLIERS;FRASERBURG;FRASERBURG;6960;071;7950977;071;7950977;;ilanideklerk@gmail.com;-31.915189;21.509573;;;;;;;;;;;;;;;;;;;;;;;
300100890;NC;LETLHAKAJANENG  PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;;KURUMAN;8460;LETLHAKAJANENG VILLAGE 2352;LETLHAKAJANENG VILLAGE;VRYBURG;VRYBURG;8600;081;3564599;072;3097191;tmarumo20@gmail.com;malepamj@gmail.com;-27.02086;24.01593;;;;;;961355;691355;21OO300890;Letlhakajaneng Primary School;;;;;;;;;;;;;;
300043207;NC;FRANK BIGGS INTERMEDIERE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S2;;LOUISVALEDORP;LOUISVALEDORP;8809;PO BOX 89;PO BOX;LOUISVALEDORP;LOUISVALEDORP;8809;054;3351003;082;3399300;frankbiggsmps@ncdoe.schools.za;frankbiggs.is@gmail.com;-28.56167;21.19967;;;;;;4376647;376647;;;;;;;;;;;;;;;;
300100383;NC;GAAESI PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K5;;BOTHITHONG;KURUMAN;8582;PO BOX 664;PO BOX;KURUMAN;KURUMAN;8460;067;3421035;082;3619455;gaaesips@ncdoeschool.za;gaaesi.ps@gmail.com;-27.0504;23.828967;;;;;;961345;961345;300100383;Gaaesi primary;;;;;;;;;;;;;;
300045210;NC;LAERSKOOL KURUMAN;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;KURUMAN;KURUMAN;8460;PO BOX 227;PO BOX;KURUMAN;KURUMAN;8460;053;7120769;082;3802204;laerkuruman2@gmail.com;floydmicca@yahoo.com;-27.461405;23.433030;;;;;;361370;361370;2045210;LAERSKOOL KURUMAN;;;;;;;;;;;;;;
300044404;NC;RATANG-THUTO SECONDARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;S5;;BOICHOKO LOCATION;POSTMASBURG;8420;PO BOX 572;PO BOX;BOICHOKO LOCATION;POSTMASBURG;8420;053;3132402;076;2201354;ratang.thutosecondary@gmail.com;menkengungu@gmail.com;-28.32134;23.03848;;;;;;361200;162074;2044404;RATANG THUTO;;;;;;;;;;;;;;
300042302;NC;GEKOMBINEERDE SKOOL FRIERSDALE R.K.;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Combined;Church;;S4;;Friersdale;Keimoes;8860;PO BOX 812;PO BOX;Friersdale;Keimoes;8860;064;3057531;072;4401588;friersdaleschzfm@gmail.com;fanty.deklerk@vodamail.com;-28.73137;20.83486;;;;;;376302;504219;42302;Combined School Friersdale RC;;;;;;;;;;;;;;
300100395;NC;GAKGATSANA PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;K2;;Kamden;KURUMAN;8481;PO BOX 2386;PO BOX;KURUMAN;KURUMAN;8460;072;8030533;072;8030533;gakgatsanaps@ncdoe.school.za;tshepiam@gmail.com;-27.359285;23.889281;;;;;;962258;962258;300100395;gakgatsana primary;;;;;;;;;;;;;;
300100401;NC;GALATOLO PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K2;;MOTHIBISTAD;KURUMAN;8460;PO BOX 362;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;063;2479648;063;2479648;galotolops@gmail.com;galotolops@gmail.com;-27.256186;23.186453;;;;;;961276;961276;2100401;GALOTOLO PRIMARY SCHOOL;;;;;;;;;;;;;;
